Order ID,Order Date,Customer ID,Sales
CA-2016-159373,3/13/2016,LT-17110,557.585
CA-2017-109701,12/2/2017,AM-10360,9.024
CA-2017-109701,12/2/2017,AM-10360,69.456
CA-2017-109701,12/2/2017,AM-10360,10.86
CA-2017-109701,12/2/2017,AM-10360,79.47
CA-2017-109701,12/2/2017,AM-10360,10.08
CA-2015-111514,8/31/2015,SC-20260,1552.831
CA-2015-111514,8/31/2015,SC-20260,137.24
CA-2015-111514,8/31/2015,SC-20260,36.51
CA-2015-111514,8/31/2015,SC-20260,239.976
US-2014-148838,3/17/2014,CP-12340,1579.746
US-2014-148838,3/17/2014,CP-12340,1071.576
US-2014-148838,3/17/2014,CP-12340,613.908
US-2014-148838,3/17/2014,CP-12340,34.86
US-2014-148838,3/17/2014,CP-12340,155.04
CA-2017-136497,4/16/2017,RF-19840,13.71
US-2016-108637,3/13/2016,AB-10060,127.88
US-2016-108637,3/13/2016,AB-10060,160.32
US-2016-108637,3/13/2016,AB-10060,46
CA-2014-102295,11/24/2014,EH-13990,120.712
CA-2017-123659,2/10/2017,MN-17935,23.12
US-2016-129469,9/23/2016,KL-16555,532.704
US-2016-129469,9/23/2016,KL-16555,4.912
CA-2017-155152,7/7/2017,MP-17965,252
CA-2016-159940,7/7/2016,BF-11020,60.288
CA-2016-159940,7/7/2016,BF-11020,2.632
CA-2016-159940,7/7/2016,BF-11020,23.688
CA-2016-159940,7/7/2016,BF-11020,253.372
CA-2017-119669,1/24/2017,TP-21130,5.67
US-2014-164616,8/19/2014,MS-17770,76.776
US-2014-164616,8/19/2014,MS-17770,9.184
CA-2015-148628,12/6/2015,KM-16375,32.75
CA-2016-118052,5/6/2016,BE-11455,7.216
CA-2016-118052,5/6/2016,BE-11455,49.568
CA-2016-118052,5/6/2016,BE-11455,54.712
US-2017-117534,3/25/2017,CV-12295,176.04
US-2017-117534,3/25/2017,CV-12295,16.02
US-2017-117534,3/25/2017,CV-12295,185.92
US-2017-117534,3/25/2017,CV-12295,211.168
US-2017-117534,3/25/2017,CV-12295,479.984
CA-2015-145065,12/12/2015,DK-13375,7.86
CA-2015-145065,12/12/2015,DK-13375,24.448
US-2015-127040,12/6/2015,SG-20605,6.48
US-2015-127040,12/6/2015,SG-20605,41.86
US-2015-127040,12/6/2015,SG-20605,1619.91
US-2015-127040,12/6/2015,SG-20605,113.92
CA-2016-128111,3/17/2016,CS-12355,39.68
CA-2015-137897,11/14/2015,PJ-18835,37.6
CA-2015-137897,11/14/2015,PJ-18835,59.9
CA-2015-137897,11/14/2015,PJ-18835,37
CA-2017-169264,8/14/2017,NP-18700,5.76
CA-2017-169264,8/14/2017,NP-18700,16.68
CA-2017-147361,9/9/2017,SB-20290,628.81
CA-2017-147361,9/9/2017,SB-20290,56.45
CA-2017-145877,4/1/2017,AS-10090,94.2
CA-2017-145877,4/1/2017,AS-10090,28.4
US-2016-110170,9/27/2016,HM-14860,956.6648
CA-2017-108574,10/7/2017,MG-18145,1115.91
CA-2017-108574,10/7/2017,MG-18145,128.744
CA-2017-108574,10/7/2017,MG-18145,79.92
CA-2017-144589,1/20/2017,TM-21010,24.2
CA-2017-144589,1/20/2017,TM-21010,359.976
CA-2017-155985,3/23/2017,BE-11335,211.84
CA-2014-162684,8/1/2014,AS-10630,5.68
CA-2015-142041,6/7/2015,EM-13810,7.52
CA-2014-151295,11/12/2014,JA-15970,11.96
CA-2014-151295,11/12/2014,JA-15970,629.064
CA-2016-156300,12/29/2016,TB-21595,754.45
CA-2015-146087,7/6/2015,PP-18955,301.96
CA-2017-168655,10/12/2017,ML-18040,595
CA-2017-168655,10/12/2017,ML-18040,79.872
CA-2016-107202,5/21/2016,LC-16930,2396.4
CA-2017-159597,11/9/2017,MC-17590,63.56
CA-2017-159597,11/9/2017,MC-17590,99.99
CA-2016-155551,4/18/2016,CR-12580,230.376
CA-2016-155551,4/18/2016,CR-12580,9.664
US-2017-147669,12/25/2017,SV-20935,158.928
US-2017-147669,12/25/2017,SV-20935,13.023
US-2017-147669,12/25/2017,SV-20935,273.06
US-2017-147669,12/25/2017,SV-20935,39.312
CA-2016-169922,6/11/2016,MZ-17515,1.344
CA-2016-169922,6/11/2016,MZ-17515,8.272
CA-2016-169922,6/11/2016,MZ-17515,12.544
CA-2017-100748,5/13/2017,RB-19795,58.48
CA-2017-129805,12/28/2017,HM-14860,7.4
CA-2014-148586,3/25/2014,AZ-10750,366.786
US-2017-112613,5/28/2017,JH-15910,54.368
CA-2015-154746,11/14/2015,PJ-18835,33.96
CA-2015-154746,11/14/2015,PJ-18835,826.11
CA-2017-140053,7/3/2017,CA-12265,545.85
CA-2014-164210,11/18/2014,PW-19240,145.98
CA-2014-164210,11/18/2014,PW-19240,35.808
CA-2017-139948,7/17/2017,SW-20455,7.904
CA-2016-146934,5/22/2016,AF-10870,345
CA-2016-146934,5/22/2016,AF-10870,174.286
CA-2016-146934,5/22/2016,AF-10870,662.84
CA-2016-146934,5/22/2016,AF-10870,95.1
CA-2016-146934,5/22/2016,AF-10870,26.88
CA-2016-146934,5/22/2016,AF-10870,257.98
CA-2015-100573,9/25/2015,AM-10705,17.48
CA-2016-119165,10/31/2016,BD-11320,492.835
CA-2015-128027,9/14/2015,CM-12385,269.49
CA-2016-140207,11/5/2016,CS-12400,29.12
CA-2017-140949,3/17/2017,DB-13405,18.75
CA-2017-140949,3/17/2017,DB-13405,119.7
CA-2017-140949,3/17/2017,DB-13405,9.144
CA-2017-140949,3/17/2017,DB-13405,57.06
CA-2017-140949,3/17/2017,DB-13405,71.6
CA-2017-140949,3/17/2017,DB-13405,107.44
CA-2017-140949,3/17/2017,DB-13405,7.31
CA-2017-140949,3/17/2017,DB-13405,59.1
CA-2017-140949,3/17/2017,DB-13405,46.53
CA-2017-138548,8/15/2017,JG-15160,97.84
CA-2015-142419,7/11/2015,SC-20380,29.97
CA-2015-142419,7/11/2015,SC-20380,98.352
CA-2017-148691,12/3/2017,CS-12460,83.92
CA-2017-148691,12/3/2017,CS-12460,14.624
CA-2017-148691,12/3/2017,CS-12460,136.99
CA-2017-148691,12/3/2017,CS-12460,3.15
CA-2017-128755,5/4/2017,MK-18160,9.11
CA-2017-128755,5/4/2017,MK-18160,571.44
CA-2017-128755,5/4/2017,MK-18160,32.4
CA-2017-128755,5/4/2017,MK-18160,16.91
US-2016-135923,1/22/2016,CM-11935,14.272
US-2016-135923,1/22/2016,CM-11935,451.136
US-2016-135923,1/22/2016,CM-11935,64.864
CA-2016-114972,11/3/2016,PF-19225,217.584
CA-2016-114972,11/3/2016,PF-19225,82.95
CA-2016-114972,11/3/2016,PF-19225,87.71
CA-2016-114972,11/3/2016,PF-19225,1101.48
CA-2017-102750,9/4/2017,GM-14695,1322.352
CA-2014-145212,9/13/2014,DC-12850,5.46
CA-2017-141992,6/19/2017,FO-14305,11.184
CA-2017-141992,6/19/2017,FO-14305,153.584
CA-2017-147956,12/24/2017,AH-10210,1003.62
CA-2017-126067,8/28/2017,KN-16705,35.168
CA-2017-126067,8/28/2017,KN-16705,1137.75
CA-2017-126067,8/28/2017,KN-16705,99.68
CA-2017-126067,8/28/2017,KN-16705,5.56
CA-2015-104514,1/2/2015,CB-12535,85.52
CA-2015-104514,1/2/2015,CB-12535,9.84
CA-2015-104514,1/2/2015,CB-12535,20.04
CA-2015-141040,10/9/2015,TB-21250,631.96
CA-2015-141040,10/9/2015,TB-21250,23.92
CA-2014-113579,12/13/2014,KD-16345,90.24
CA-2014-144624,11/19/2014,JM-15865,4548.81
CA-2016-146206,9/10/2016,KT-16480,300.93
CA-2016-146206,9/10/2016,KT-16480,719.96
CA-2014-136644,6/16/2014,SC-20575,647.84
CA-2015-122371,9/26/2015,BS-11800,64.17
CA-2015-122371,9/26/2015,BS-11800,124.46
CA-2016-126935,5/19/2016,BT-11395,9.584
US-2017-133781,6/22/2017,DC-12850,37.608
CA-2017-131618,6/17/2017,LS-17200,12.224
CA-2017-131618,6/17/2017,LS-17200,2.304
CA-2017-131618,6/17/2017,LS-17200,9.36
CA-2016-149482,11/14/2016,RR-19315,7.38
CA-2014-143917,7/25/2014,KL-16645,53.72
CA-2014-143917,7/25/2014,KL-16645,8187.65
CA-2014-143917,7/25/2014,KL-16645,77.92
CA-2015-120397,7/2/2015,RB-19435,32.784
CA-2017-163902,3/2/2017,MY-17380,196.776
CA-2017-163902,3/2/2017,MY-17380,479.94
CA-2016-136812,11/18/2016,AW-10930,1117.92
CA-2015-102722,4/18/2015,KW-16570,106.5
CA-2017-155089,12/2/2017,DB-12910,45.66
CA-2016-124506,11/11/2016,BB-11545,95.968
CA-2016-124506,11/11/2016,BB-11545,47.992
CA-2014-106572,9/5/2014,NP-18700,264.32
CA-2014-128888,11/15/2014,PB-19105,604.656
CA-2017-123134,5/2/2017,DW-13585,129.93
CA-2016-124352,10/15/2016,CD-12790,20.16
CA-2016-124352,10/15/2016,CD-12790,29.46
CA-2016-124352,10/15/2016,CD-12790,868.59
CA-2016-124352,10/15/2016,CD-12790,12.96
CA-2016-124352,10/15/2016,CD-12790,5.5
CA-2016-124352,10/15/2016,CD-12790,121.6
CA-2015-124541,4/6/2015,TT-21220,42.048
CA-2015-124541,4/6/2015,TT-21220,25.488
CA-2015-124541,4/6/2015,TT-21220,6.9
CA-2015-124541,4/6/2015,TT-21220,9.648
CA-2015-124541,4/6/2015,TT-21220,7.968
CA-2014-108707,10/24/2014,DB-12910,10.368
CA-2014-111500,8/17/2014,DJ-13510,114.2
CA-2014-111500,8/17/2014,DJ-13510,17.96
CA-2014-111500,8/17/2014,DJ-13510,12.67
CA-2014-111500,8/17/2014,DJ-13510,339.96
US-2017-117723,8/15/2017,DL-13495,1801.632
CA-2015-143238,9/6/2015,LO-17170,46.32
CA-2015-168746,1/27/2015,SV-20365,181.986
CA-2015-168746,1/27/2015,SV-20365,431.976
CA-2015-168746,1/27/2015,SV-20365,155.37
CA-2015-113404,7/16/2015,EM-13810,1348.704
CA-2015-113404,7/16/2015,EM-13810,700.152
CA-2016-144792,4/30/2016,KD-16615,111.888
CA-2014-164385,9/26/2014,NB-18580,143.952
US-2016-114174,9/8/2016,AP-10720,173.94
US-2016-114174,9/8/2016,AP-10720,14.76
CA-2017-108070,4/16/2017,JE-15745,205.92
CA-2017-108070,4/16/2017,JE-15745,102.833
US-2015-128090,8/16/2015,JM-15865,2.304
US-2015-128090,8/16/2015,JM-15865,1879.96
US-2015-128090,8/16/2015,JM-15865,313.024
US-2015-128090,8/16/2015,JM-15865,5.04
CA-2017-101042,11/19/2017,AB-10105,821.88
CA-2017-101042,11/19/2017,AB-10105,21.96
CA-2016-155439,9/14/2016,PN-18775,25.92
CA-2016-118626,8/15/2016,JC-15775,705.544
CA-2015-111458,9/26/2015,PF-19165,50
US-2016-126844,10/8/2016,BW-11110,51.712
US-2015-112508,3/24/2015,BP-11185,6.992
CA-2015-147788,5/31/2015,TM-21010,1406.86
CA-2015-147788,5/31/2015,TM-21010,15.75
CA-2015-147788,5/31/2015,TM-21010,323.1
CA-2015-144288,12/25/2015,MB-17305,9.216
CA-2015-144288,12/25/2015,MB-17305,10.368
CA-2015-110632,3/17/2015,HR-14830,15.02
CA-2015-110632,3/17/2015,HR-14830,33.82
CA-2017-109589,12/21/2017,BD-11635,71
CA-2017-123967,11/1/2017,SF-20200,25.12
CA-2017-123967,11/1/2017,SF-20200,2665.62
CA-2017-148929,9/7/2017,SP-20620,478.08
CA-2017-134404,12/27/2017,DR-12880,164.388
CA-2017-134404,12/27/2017,DR-12880,13.248
CA-2017-109778,7/16/2017,VM-21685,2.912
CA-2016-155845,8/12/2016,CM-12235,1399.944
CA-2017-145128,7/9/2017,SM-20320,526.45
CA-2014-129091,11/22/2014,RA-19885,16.23
CA-2014-129091,11/22/2014,RA-19885,319.9
CA-2014-129091,11/22/2014,RA-19885,11.36
CA-2014-129091,11/22/2014,RA-19885,675.12
US-2014-155502,1/26/2014,SD-20485,62.82
US-2014-155502,1/26/2014,SD-20485,489.92
US-2014-155502,1/26/2014,SD-20485,19.44
US-2014-155502,1/26/2014,SD-20485,16.68
US-2014-155502,1/26/2014,SD-20485,155.35
US-2014-155502,1/26/2014,SD-20485,12.42
US-2014-155502,1/26/2014,SD-20485,187.98
CA-2015-121041,11/3/2015,CS-12250,6.608
CA-2017-131695,6/30/2017,RA-19285,248.57
CA-2017-131695,6/30/2017,RA-19285,22.23
CA-2016-137729,5/5/2016,BF-11005,5.98
CA-2016-137729,5/5/2016,BF-11005,246.168
US-2016-115455,9/8/2016,SE-20110,14.136
US-2016-115455,9/8/2016,SE-20110,601.47
CA-2017-128300,11/24/2017,RS-19765,79.1
CA-2017-128300,11/24/2017,RS-19765,327.84
CA-2017-149048,5/13/2017,BM-11650,180.96
CA-2017-149048,5/13/2017,BM-11650,914.97
CA-2017-149048,5/13/2017,BM-11650,587.97
CA-2017-149048,5/13/2017,BM-11650,530.34
CA-2017-149048,5/13/2017,BM-11650,14.94
CA-2017-108553,4/23/2017,SK-19990,121.94
CA-2017-108553,4/23/2017,SK-19990,122.71
CA-2016-165848,6/4/2016,EN-13780,14.94
CA-2016-165848,6/4/2016,EN-13780,1349.85
CA-2016-165848,6/4/2016,EN-13780,136.784
CA-2016-165848,6/4/2016,EN-13780,61.12
CA-2014-112718,12/16/2014,KN-16450,1.167
CA-2016-154053,3/4/2016,MG-17890,16.99
CA-2014-127446,11/25/2014,MC-17590,24.672
CA-2014-127446,11/25/2014,MC-17590,2.52
CA-2014-127446,11/25/2014,MC-17590,1218.735
CA-2014-127446,11/25/2014,MC-17590,5.904
CA-2014-127446,11/25/2014,MC-17590,15.696
CA-2014-127446,11/25/2014,MC-17590,6.096
CA-2016-137204,4/28/2016,BO-11350,41.568
CA-2014-147298,4/26/2014,AG-10300,230.28
CA-2014-147298,4/26/2014,AG-10300,18.288
CA-2017-147942,4/1/2017,MS-17365,5.78
CA-2017-147942,4/1/2017,MS-17365,121.68
CA-2017-115931,12/22/2017,JM-15655,4.17
CA-2017-115931,12/22/2017,JM-15655,67.04
CA-2017-115931,12/22/2017,JM-15655,37.32
CA-2017-115931,12/22/2017,JM-15655,18.45
CA-2014-164861,12/3/2014,MC-17635,25.92
CA-2017-127180,10/22/2017,TA-21385,11199.968
CA-2017-127180,10/22/2017,TA-21385,2399.6
CA-2017-127180,10/22/2017,TA-21385,63.9
CA-2017-127180,10/22/2017,TA-21385,52.99
US-2017-165344,11/13/2017,SB-20290,60.864
US-2017-165344,11/13/2017,SB-20290,652.995
US-2017-165344,11/13/2017,SB-20290,11.22
CA-2015-168186,9/10/2015,AB-10150,14.94
US-2017-110604,5/15/2017,JF-15295,39.96
US-2017-110604,5/15/2017,JF-15295,42.624
US-2017-110604,5/15/2017,JF-15295,220.96
CA-2015-116750,7/5/2015,BF-10975,4.928
CA-2015-116750,7/5/2015,BF-10975,7.23
CA-2015-162369,8/15/2015,TT-21265,323.1
CA-2017-108441,6/12/2017,SB-20170,19.04
CA-2017-108441,6/12/2017,SB-20170,13.128
CA-2017-108441,6/12/2017,SB-20170,64.14
CA-2017-108441,6/12/2017,SB-20170,858.24
CA-2015-169740,2/20/2015,LM-17065,29.99
CA-2016-124051,12/29/2016,KA-16525,186.048
CA-2016-149111,4/17/2016,BF-11170,36.792
CA-2016-149111,4/17/2016,BF-11170,18.624
CA-2014-131002,9/7/2014,TB-21400,57.69
CA-2014-131002,9/7/2014,TB-21400,42.81
CA-2014-131002,9/7/2014,TB-21400,12.96
CA-2014-131002,9/7/2014,TB-21400,821.88
CA-2014-131002,9/7/2014,TB-21400,104.85
US-2016-146794,9/26/2016,SH-19975,424.9575
CA-2017-112515,9/17/2017,AS-10225,10.776
CA-2017-112515,9/17/2017,AS-10225,11.784
CA-2017-112515,9/17/2017,AS-10225,164.88
CA-2017-112515,9/17/2017,AS-10225,1292.94
CA-2017-112515,9/17/2017,AS-10225,25.584
CA-2017-112515,9/17/2017,AS-10225,261.74
CA-2017-112515,9/17/2017,AS-10225,14.4
CA-2016-150343,8/16/2016,PK-19075,10.86
CA-2015-135538,12/24/2015,HR-14830,883.84
CA-2017-123372,11/28/2017,DG-13300,1979.89
CA-2017-123372,11/28/2017,DG-13300,79.96
CA-2017-159604,4/14/2017,CL-12700,8.76
CA-2016-164784,5/1/2016,HF-14995,3.984
CA-2016-164784,5/1/2016,HF-14995,370.62
CA-2016-164784,5/1/2016,HF-14995,2.742
CA-2016-111794,10/1/2016,HG-15025,79.512
CA-2016-111794,10/1/2016,HG-15025,28.352
US-2015-139759,8/25/2015,NL-18310,40.784
US-2015-139759,8/25/2015,NL-18310,105.96
CA-2014-126403,9/9/2014,RR-19525,166.44
CA-2014-126403,9/9/2014,RR-19525,785.88
CA-2014-126403,9/9/2014,RR-19525,26.2
CA-2014-126403,9/9/2014,RR-19525,1325.85
CA-2017-136875,12/3/2017,TC-21295,166.44
CA-2017-132185,11/27/2017,DB-13615,8.76
CA-2017-132185,11/27/2017,DB-13615,43.584
US-2014-160780,6/21/2014,SV-20785,11.088
US-2014-160780,6/21/2014,SV-20785,25.164
CA-2017-127026,1/21/2017,MH-18115,14.4
CA-2017-127026,1/21/2017,MH-18115,619.95
CA-2017-127026,1/21/2017,MH-18115,89.52
CA-2017-127026,1/21/2017,MH-18115,350.973
CA-2017-127026,1/21/2017,MH-18115,164.99
CA-2017-137085,6/29/2017,CT-11995,312.552
CA-2016-133123,9/6/2016,KB-16315,95.952
CA-2016-133123,9/6/2016,KB-16315,3.204
US-2016-128195,8/4/2016,RA-19285,3.98
CA-2015-153220,11/12/2015,YC-21895,15.7
CA-2014-123064,6/30/2014,RA-19915,5.248
CA-2017-156412,12/4/2017,CM-12160,5.346
US-2016-144211,8/28/2016,CS-12130,15.48
US-2016-144211,8/28/2016,CS-12130,108.576
CA-2016-138079,1/22/2016,AJ-10795,109.9
CA-2014-143182,10/15/2014,DL-12865,15.384
CA-2016-161662,2/7/2016,BE-11410,30.352
CA-2014-145317,3/18/2014,SM-20320,821.3
CA-2014-145317,3/18/2014,SM-20320,22638.48
CA-2014-145317,3/18/2014,SM-20320,21.376
CA-2014-145317,3/18/2014,SM-20320,8.016
CA-2014-145317,3/18/2014,SM-20320,30.768
CA-2014-145317,3/18/2014,SM-20320,18.936
CA-2014-145317,3/18/2014,SM-20320,122.352
CA-2014-143413,5/24/2014,RP-19390,116.28
CA-2017-156818,7/11/2017,JD-16015,132.6
CA-2017-155873,6/16/2017,AB-10255,16.68
CA-2017-155873,6/16/2017,AB-10255,19.44
CA-2017-155873,6/16/2017,AB-10255,192.16
CA-2015-121797,1/30/2015,CC-12145,227.36
CA-2015-121797,1/30/2015,CC-12145,1919.976
US-2015-120572,12/11/2015,GH-14425,12.828
CA-2017-132430,10/9/2017,CP-12085,45.888
CA-2017-146031,7/29/2017,GM-14440,60.12
CA-2014-110100,4/25/2014,LC-16885,302.376
CA-2015-103723,12/1/2015,BT-11305,13.9
CA-2014-127187,12/4/2014,CP-12085,129.98
CA-2017-128475,8/26/2017,SC-20680,71.98
CA-2014-100006,9/7/2014,DK-13375,377.97
CA-2017-144827,12/21/2017,SE-20110,124.36
CA-2014-110030,12/6/2014,LF-17185,23.976
CA-2014-121286,11/4/2014,ON-18715,8.376
CA-2014-121286,11/4/2014,ON-18715,58.24
CA-2016-164735,4/14/2016,TB-21400,81.2
CA-2014-153479,10/4/2014,DF-13135,14.45
CA-2014-153479,10/4/2014,DF-13135,95.648
CA-2017-149888,11/7/2017,EP-13915,359.97
CA-2017-149888,11/7/2017,EP-13915,350.352
CA-2017-119193,12/22/2017,SK-19990,1.641
CA-2017-119193,12/22/2017,SK-19990,629.958
CA-2017-104801,2/13/2017,FH-14350,6.63
CA-2017-104801,2/13/2017,FH-14350,799.96
CA-2017-104801,2/13/2017,FH-14350,107.53
CA-2014-107594,7/2/2014,EH-13945,73.98
CA-2014-107594,7/2/2014,EH-13945,5.58
CA-2015-129770,2/21/2015,JE-15715,49.12
CA-2015-115798,11/13/2015,KL-16645,377.97
CA-2015-115798,11/13/2015,KL-16645,42.28
CA-2015-115798,11/13/2015,KL-16645,299.97
CA-2015-115798,11/13/2015,KL-16645,89.98
CA-2017-122707,4/16/2017,EB-13750,477.24
CA-2017-122707,4/16/2017,EB-13750,25.98
CA-2016-165015,2/25/2016,BD-11725,46.72
CA-2014-149244,11/4/2014,MS-17530,35.34
CA-2015-140144,6/20/2015,SC-20770,257.64
CA-2015-140144,6/20/2015,SC-20770,125.976
CA-2017-163321,8/7/2017,FM-14380,79.992
CA-2014-155887,5/12/2014,KT-16480,700.056
US-2015-165449,11/22/2015,AP-10720,27.168
CA-2015-110247,12/4/2015,RH-19555,8.226
US-2014-141257,6/8/2014,CS-11950,585.552
CA-2014-154669,8/8/2014,TM-21010,423.28
CA-2014-158029,5/26/2014,HF-14995,225.296
CA-2015-155306,4/17/2015,GA-14515,5.56
CA-2015-155306,4/17/2015,GA-14515,323.37
CA-2015-155306,4/17/2015,GA-14515,783.96
CA-2015-155306,4/17/2015,GA-14515,1447.65
CA-2015-155306,4/17/2015,GA-14515,11.96
CA-2016-127775,6/11/2016,ES-14020,239.97
CA-2016-146171,3/11/2016,JP-16135,76.92
CA-2016-146171,3/11/2016,JP-16135,481.32
CA-2014-129574,5/26/2014,Dp-13240,48.4
CA-2017-126536,10/12/2017,NK-18490,0.99
CA-2017-126536,10/12/2017,NK-18490,101.84
CA-2017-165757,6/22/2017,PL-18925,10.332
CA-2017-165757,6/22/2017,PL-18925,31.155
CA-2017-165757,6/22/2017,PL-18925,8.928
CA-2017-167752,1/15/2017,RW-19690,34.384
CA-2017-167752,1/15/2017,RW-19690,1924.16
US-2015-122140,4/2/2015,MO-17950,32.192
US-2015-122140,4/2/2015,MO-17950,50.12
US-2015-122140,4/2/2015,MO-17950,47.976
CA-2016-163986,9/3/2016,JJ-15445,54.5
CA-2017-158967,12/10/2017,BT-11680,19.104
CA-2016-131576,11/22/2016,RD-19585,49.44
CA-2017-143455,11/11/2017,ML-17755,10.368
CA-2016-144729,10/21/2016,JE-15745,154.44
CA-2015-127019,12/21/2015,ER-13855,60.984
CA-2015-138534,7/17/2015,JM-15535,195.466
CA-2017-108322,4/30/2017,SS-20140,23.68
CA-2017-108322,4/30/2017,SS-20140,2.376
CA-2017-167668,5/6/2017,TC-21295,59.2
CA-2017-146724,11/20/2017,HG-15025,22
CA-2016-139878,11/11/2016,LD-17005,257.98
US-2016-106677,11/5/2016,AS-10285,23.988
CA-2016-116974,10/9/2016,MP-17965,23.976
CA-2015-149972,9/21/2015,CD-12790,601.536
CA-2015-149972,9/21/2015,CD-12790,7.9
US-2014-117744,12/2/2014,MD-17860,58.36
US-2014-117744,12/2/2014,MD-17860,16.464
US-2014-117744,12/2/2014,MD-17860,39.96
CA-2014-125514,9/21/2014,BM-11650,25.96
CA-2014-125514,9/21/2014,BM-11650,36.27
CA-2014-125514,9/21/2014,BM-11650,6.48
CA-2014-154599,4/12/2014,KN-16450,1075.088
CA-2014-154599,4/12/2014,KN-16450,438.368
CA-2014-154599,4/12/2014,KN-16450,18.088
CA-2014-154599,4/12/2014,KN-16450,308.499
CA-2017-158743,10/20/2017,IG-15085,13.36
CA-2017-158743,10/20/2017,IG-15085,39.96
CA-2017-158743,10/20/2017,IG-15085,145.85
CA-2016-153318,10/25/2016,JS-15595,783.96
US-2015-110163,11/1/2015,GA-14725,7.88
CA-2017-143329,11/3/2017,DL-13330,41.37
CA-2015-159380,5/12/2015,CS-12505,12.84
CA-2015-159380,5/12/2015,CS-12505,25.68
CA-2015-122623,9/7/2015,CC-12145,47.516
CA-2015-148635,7/25/2015,MH-18025,9.42
CA-2015-148635,7/25/2015,MH-18025,12.96
CA-2015-148635,7/25/2015,MH-18025,704.9
CA-2015-148635,7/25/2015,MH-18025,561.568
CA-2015-135685,11/16/2015,MP-18175,179.82
CA-2015-135685,11/16/2015,MP-18175,185.58
CA-2015-135685,11/16/2015,MP-18175,214.11
CA-2015-135685,11/16/2015,MP-18175,999.96
CA-2015-135685,11/16/2015,MP-18175,653.55
CA-2015-104626,9/1/2015,DR-12940,114.6
CA-2015-104626,9/1/2015,DR-12940,60.74
CA-2015-104626,9/1/2015,DR-12940,124.36
CA-2015-104626,9/1/2015,DR-12940,1088.76
CA-2016-160500,5/5/2016,DM-13015,6.72
CA-2016-160500,5/5/2016,DM-13015,298.776
CA-2017-100202,12/31/2016,BD-11620,302.376
CA-2017-131016,9/18/2017,DC-12850,8.928
CA-2017-131016,9/18/2017,DC-12850,47.584
US-2014-112914,9/25/2014,MT-18070,33.792
US-2014-112914,9/25/2014,MT-18070,300.5328
US-2014-112914,9/25/2014,MT-18070,2.724
US-2014-112914,9/25/2014,MT-18070,3.264
CA-2016-124149,4/23/2016,MJ-17740,108.336
CA-2016-124149,4/23/2016,MJ-17740,55.92
CA-2016-124149,4/23/2016,MJ-17740,78.304
CA-2014-148915,11/1/2014,ND-18370,443.92
CA-2014-148915,11/1/2014,ND-18370,155.976
CA-2017-134649,1/26/2017,CA-11965,15.47
CA-2017-134649,1/26/2017,CA-11965,7.16
CA-2017-110842,11/11/2017,GA-14725,10.89
CA-2017-110842,11/11/2017,GA-14725,19.44
CA-2017-110842,11/11/2017,GA-14725,121.6
CA-2016-147368,6/9/2016,TC-21295,695.7
US-2015-104185,9/3/2015,JB-15400,120.33
US-2014-125521,3/14/2014,CK-12325,1139.92
US-2017-135062,8/31/2017,RL-19615,229.544
CA-2017-135650,3/23/2017,AC-10660,143.728
CA-2017-112865,5/18/2017,BH-11710,36.048
US-2016-162852,12/27/2016,BG-11695,845.488
CA-2017-138163,11/17/2017,XP-21865,50.94
CA-2017-152093,9/10/2017,SN-20560,762.594
CA-2017-157854,4/8/2017,DM-13345,56.28
CA-2017-157854,4/8/2017,DM-13345,2690.97
CA-2016-123617,11/28/2016,AJ-10780,7.434
US-2016-128293,6/2/2016,KC-16255,64.784
CA-2017-107342,12/17/2017,VF-21715,28.16
CA-2016-136371,3/19/2016,SV-20935,14.98
CA-2016-136371,3/19/2016,SV-20935,20.32
CA-2017-137344,8/20/2017,EM-13810,40.29
CA-2017-169810,7/25/2017,RB-19360,20.23
CA-2016-128594,8/26/2016,DJ-13510,1603.136
CA-2016-154690,8/15/2016,CC-12370,225.296
CA-2017-138975,5/19/2017,SC-20380,67.8
CA-2017-138975,5/19/2017,SC-20380,377.97
CA-2017-138975,5/19/2017,SC-20380,1628.82
CA-2017-138975,5/19/2017,SC-20380,286.93
CA-2017-106537,8/12/2017,RH-19495,20.736
US-2017-103828,8/13/2017,JK-15370,31.44
US-2017-103828,8/13/2017,JK-15370,83.79
US-2017-103828,8/13/2017,JK-15370,59.52
US-2017-103828,8/13/2017,JK-15370,31.92
CA-2016-115588,11/10/2016,AF-10885,14.72
CA-2016-115588,11/10/2016,AF-10885,38.976
CA-2017-143861,6/12/2017,LC-16885,17.088
CA-2014-148040,3/22/2014,BF-11275,74.352
CA-2014-148040,3/22/2014,BF-11275,314.352
CA-2017-135167,6/15/2017,SC-20800,4.26
CA-2017-137022,11/16/2017,SW-20275,811.28
US-2017-102638,12/29/2017,MC-17845,6.03
US-2016-167339,1/21/2016,TD-20995,153.568
US-2016-167339,1/21/2016,TD-20995,1013.488
CA-2016-152072,1/15/2016,Dp-13240,52.34
CA-2016-152072,1/15/2016,Dp-13240,4.66
CA-2016-152072,1/15/2016,Dp-13240,254.97
CA-2016-102932,9/19/2016,SD-20485,25.44
CA-2016-102932,9/19/2016,SD-20485,27.93
CA-2014-165540,2/21/2014,TM-21010,8.85
CA-2016-130799,11/11/2016,BK-11260,6.96
CA-2016-164483,1/30/2016,JF-15490,17.456
US-2016-159856,10/18/2016,EP-13915,307.92
